state,date,max_temp,mean_temp,min_temp,mean_humidity,mean_wind,total_rain,mean_pressure,peak_demand,mean_demand,mean_price
QLD1,2019-01-03,28.7,25.03333333333333,20.9,74.22916666666667,5.570833333333333,8.4,1013.3562499999999,7901.5,6629.444791666666,89.22604166666667
QLD1,2019-01-04,29.8,26.320833333333336,22.5,64.0625,8.458333333333334,7.0,1015.4791666666666,7804.42,6646.678124999999,86.09583333333335
QLD1,2019-01-05,30.9,26.214583333333334,21.2,66.60416666666667,5.816666666666666,0.2,1014.65625,7594.82,6400.596875,79.668125
QLD1,2019-01-06,30.2,26.858333333333334,24.3,64.6875,7.679166666666667,0.0,1013.5583333333334,7788.05,6403.958750000001,65.098125
QLD1,2019-01-07,29.1,25.8125,23.7,69.58333333333333,8.083333333333334,7.6,1015.1145833333334,7701.78,6797.471041666667,69.9775
QLD1,2019-01-08,29.5,25.9875,22.7,67.39583333333333,8.112499999999999,2.0,1013.8395833333334,7794.36,6711.656875000001,78.38479166666666
QLD1,2019-01-09,29.0,26.264583333333334,23.0,69.27083333333333,5.425,0.2,1012.85,7902.0,6829.325416666667,87.75875
QLD1,2019-01-10,30.1,26.547916666666666,24.0,67.9375,5.741666666666666,0.6,1015.0354166666666,7921.0,6821.105208333333,83.78208333333333
QLD1,2019-01-11,30.1,25.977083333333336,22.0,63.583333333333336,7.333333333333333,0.0,1017.4458333333333,7743.45,6671.115208333334,77.885
QLD1,2019-01-12,30.8,25.447916666666668,20.2,60.270833333333336,6.829166666666667,0.0,1017.1750000000001,7384.16,6192.477291666666,81.15104166666667
QLD1,2019-01-13,31.6,26.03333333333333,21.0,61.0625,7.904166666666668,0.0,1016.5375,7644.22,6234.682916666668,65.89583333333333
QLD1,2019-01-14,31.4,26.16875,21.1,61.895833333333336,8.529166666666667,0.0,1016.5812500000001,8099.01,6800.767500000001,97.32729166666667
QLD1,2019-01-15,30.6,26.214583333333334,21.9,65.0,6.008333333333333,0.0,1015.0979166666666,8268.29,6909.235833333333,112.18583333333333
QLD1,2019-01-16,32.3,27.443749999999998,23.9,58.854166666666664,8.158333333333333,0.0,1013.1770833333334,8552.82,7037.868750000001,124.84604166666666
QLD1,2019-01-17,31.8,27.212500000000002,24.1,58.145833333333336,6.983333333333333,0.0,1014.0666666666666,8407.19,7000.82375,121.53625
QLD1,2019-01-18,31.6,26.589583333333334,21.4,59.645833333333336,5.704166666666667,0.0,1015.5729166666666,8366.88,6986.985625,105.4975
QLD1,2019-01-19,32.3,26.541666666666668,21.7,64.3125,5.941666666666666,0.0,1016.05625,8056.87,6678.443749999999,79.04958333333333
QLD1,2019-01-20,32.1,27.058333333333334,22.1,65.14583333333333,5.866666666666667,0.0,1017.1520833333334,8198.76,6639.616458333334,70.80270833333334
QLD1,2019-01-21,31.6,27.25,23.4,63.208333333333336,7.5375000000000005,0.0,1016.9625,8670.58,7240.814583333333,100.08416666666666
QLD1,2019-01-22,31.8,26.789583333333336,22.5,67.75,6.454166666666667,0.0,1016.3916666666668,8665.13,7264.437291666666,122.848125
QLD1,2019-01-23,32.6,27.7375,23.5,64.3125,6.558333333333334,0.0,1012.7208333333333,8811.16,7371.491458333334,115.10125
QLD1,2019-01-24,32.1,28.116666666666664,24.8,59.75,7.470833333333334,0.0,1013.3791666666666,8915.4,7429.39875,100.02145833333333
QLD1,2019-01-25,32.0,27.885416666666668,25.3,65.6875,6.1375,0.6,1014.4666666666667,8790.94,7459.654166666667,123.34083333333332
QLD1,2019-01-26,32.2,27.3625,24.3,64.3125,6.55,0.2,1013.2416666666667,7830.97,6738.492708333334,81.14479166666666
QLD1,2019-01-27,31.6,27.329166666666666,23.8,61.75,8.3125,0.0,1012.8479166666666,7912.47,6531.176041666667,78.13916666666667
QLD1,2019-01-28,31.7,27.316666666666666,23.3,63.770833333333336,7.304166666666667,1.0,1014.8354166666667,8251.48,6731.157708333333,108.37145833333334
QLD1,2019-01-29,31.1,27.21666666666667,23.6,62.770833333333336,7.633333333333333,1.0,1015.5479166666668,8509.79,7186.828958333333,123.44166666666666
QLD1,2019-01-30,31.5,27.04375,22.8,65.97916666666667,7.679166666666667,0.0,1015.1916666666666,8459.92,7215.51875,118.34416666666668
QLD1,2019-01-31,32.0,27.53125,23.6,65.77083333333333,6.595833333333334,0.0,1013.0104166666666,8742.41,7257.579791666667,109.66104166666668
QLD1,2019-02-01,32.6,26.993750000000002,22.4,63.166666666666664,6.7875000000000005,0.0,1013.9354166666667,8269.12,7042.564375000001,82.16625
QLD1,2019-02-02,31.8,26.59166666666667,23.1,63.125,8.841666666666667,1.0,1014.5229166666667,7524.3,6471.188541666666,71.63375
QLD1,2019-02-03,31.0,25.28125,21.8,68.5625,7.3125,2.8,1014.2229166666666,7546.19,6282.8475,84.94854166666667
QLD1,2019-02-04,30.6,25.25208333333333,21.3,71.02083333333333,6.966666666666666,3.0,1012.7708333333334,7915.57,6681.166666666667,94.05395833333334
QLD1,2019-02-05,31.2,25.60625,22.3,69.22916666666667,8.799999999999999,3.2,1011.5104166666666,7876.21,6708.089791666666,81.0725
QLD1,2019-02-06,29.5,25.256249999999998,22.0,75.41666666666667,8.675,17.2,1012.1791666666667,7835.32,6771.284375,92.23541666666667
QLD1,2019-02-07,29.2,25.545833333333334,22.0,71.66666666666667,7.533333333333334,8.2,1011.8874999999999,7861.16,6745.254375,90.97333333333334
QLD1,2019-02-08,29.6,25.98125,22.9,72.04166666666667,6.1375,2.6,1008.1520833333334,7986.93,6871.431250000001,93.49333333333334
QLD1,2019-02-09,32.4,27.23125,21.9,71.08333333333333,5.470833333333334,0.2,1003.7854166666666,8187.45,6707.92875,85.99291666666666
QLD1,2019-02-10,31.8,27.304166666666664,22.6,67.08333333333333,8.691666666666666,0.0,1004.7270833333333,8308.63,6749.440208333333,87.60625
QLD1,2019-02-11,31.4,26.835416666666664,23.6,66.0625,6.845833333333334,0.0,1007.1645833333333,8857.86,7252.850833333334,93.72395833333333
QLD1,2019-02-12,34.4,28.318749999999998,24.2,67.875,6.7250000000000005,0.8,1004.6104166666668,9547.06,7629.345208333333,88.69041666666668
QLD1,2019-02-13,33.9,28.8875,24.1,68.375,6.566666666666666,0.8,1004.2291666666666,9988.09,7938.474375000001,101.90791666666667
QLD1,2019-02-14,31.5,27.20625,24.5,62.895833333333336,11.277083333333332,0.0,1012.2125,8465.62,7424.710625,93.31083333333333
QLD1,2019-02-15,31.1,26.141666666666666,23.1,53.6875,11.022916666666667,0.0,1017.7145833333334,7971.06,6910.953541666667,87.39770833333334
QLD1,2019-02-16,30.0,25.202083333333334,21.0,55.833333333333336,8.758333333333335,0.0,1016.61875,7471.97,6335.230416666666,75.95520833333333
QLD1,2019-02-17,31.5,25.2375,20.2,55.4375,6.754166666666666,0.0,1013.2479166666667,7742.23,6214.205416666667,79.7625
QLD1,2019-02-18,32.0,25.416666666666668,20.8,60.666666666666664,5.541666666666667,0.0,1010.9770833333333,8362.63,6861.238958333332,90.24708333333332
QLD1,2019-02-19,32.5,26.1375,20.6,66.77083333333333,4.8875,0.0,1007.8312500000001,8912.86,7123.6575,97.32104166666666
QLD1,2019-02-20,33.1,27.795833333333334,23.6,65.70833333333333,6.95,0.0,1007.1979166666666,9117.67,7416.919999999999,100.15750000000001
QLD1,2019-02-21,33.2,28.2,25.3,61.479166666666664,10.231250000000001,0.0,1007.3729166666667,9010.15,7471.605,93.07875
QLD1,2019-02-22,31.5,26.566666666666666,23.3,52.645833333333336,11.620833333333332,0.2,1009.1729166666668,7870.93,6947.530833333333,79.56416666666667
QLD1,2019-02-23,30.6,25.695833333333336,21.6,47.208333333333336,10.856250000000001,0.0,1013.6687499999999,7467.32,6279.497291666667,65.68458333333334
QLD1,2019-02-24,30.5,24.772916666666664,20.9,53.291666666666664,10.0,0.0,1019.0166666666668,7450.14,6119.200416666667,49.205000000000005
QLD1,2019-02-25,28.8,23.59166666666667,19.9,60.479166666666664,9.708333333333334,0.2,1021.68125,7659.51,6482.706875,67.02604166666667
QLD1,2019-02-26,26.1,22.7,19.1,66.72916666666667,6.5375000000000005,0.2,1020.3729166666667,7578.54,6467.76125,78.47916666666667
QLD1,2019-02-27,28.8,23.383333333333336,18.9,63.0625,6.3999999999999995,0.0,1019.7229166666666,7590.92,6453.167708333333,73.18979166666666
QLD1,2019-02-28,26.6,22.829166666666666,20.4,69.22916666666667,5.016666666666667,0.4,1021.0645833333333,7614.59,6431.658958333333,75.86520833333333
QLD1,2019-03-01,28.6,23.770833333333332,20.5,67.4375,6.5,1.4,1021.225,7317.38,6414.157916666667,74.04333333333334
QLD1,2019-03-02,27.7,22.59375,19.8,77.1875,5.770833333333333,4.8,1020.9166666666666,6975.63,6003.372708333333,58.067499999999995
QLD1,2019-03-03,28.8,23.714583333333334,19.9,73.5625,6.8875,3.2,1020.34375,7251.55,5943.006666666667,64.62291666666667
QLD1,2019-03-04,28.8,24.535416666666666,20.2,68.20833333333333,7.466666666666668,1.2,1019.75625,7750.1,6499.808541666666,80.18291666666667
QLD1,2019-03-05,30.5,25.177083333333332,20.5,67.20833333333333,5.7124999999999995,0.0,1017.0187500000001,7956.64,6657.666875,75.42125
QLD1,2019-03-06,32.2,26.383333333333336,22.1,73.02083333333333,4.791666666666667,0.2,1013.2875,8564.01,7017.688125000001,84.37291666666667
QLD1,2019-03-07,33.2,27.004166666666666,22.5,70.5,7.620833333333334,4.0,1015.2958333333332,8508.08,7068.1375,82.245625
QLD1,2019-03-08,29.5,25.358333333333334,22.3,74.72916666666667,7.091666666666666,4.4,1019.9583333333334,7845.2,6849.791458333333,82.3575
QLD1,2019-03-09,31.3,26.302083333333332,22.4,70.41666666666667,5.6125,0.0,1018.8249999999999,7891.39,6486.447291666666,72.95791666666666
QLD1,2019-03-10,32.4,27.108333333333334,23.1,68.41666666666667,6.145833333333333,0.0,1014.9499999999999,8332.42,6518.069375,70.276875
QLD1,2019-03-11,34.2,27.789583333333336,23.7,69.33333333333333,4.925,0.0,1009.9895833333334,8980.66,7393.7735416666665,84.47708333333334
QLD1,2019-03-12,36.7,28.791666666666668,23.8,65.8125,4.391666666666667,0.2,1007.2770833333334,9323.04,7478.48375,79.944375
QLD1,2019-03-13,34.7,28.00208333333333,22.9,67.72916666666667,7.897916666666667,0.0,1010.9708333333333,8972.2,7362.585625,81.80979166666667
QLD1,2019-03-14,31.6,26.458333333333332,22.6,70.25,5.904166666666666,4.0,1012.8958333333334,8755.58,7269.253125,94.32791666666667
QLD1,2019-03-15,33.5,24.64375,20.7,77.39583333333333,5.4125000000000005,37.6,1011.63125,8502.94,6961.4975,88.92979166666667
QLD1,2019-03-16,26.3,22.68958333333333,20.7,85.70833333333333,3.595833333333333,39.6,1014.0083333333333,7157.86,6143.330416666667,72.15375
QLD1,2019-03-17,27.9,23.285416666666666,20.6,87.75,2.6958333333333333,54.0,1014.2895833333333,7425.25,6138.602708333333,77.28645833333333
QLD1,2019-03-18,30.4,23.540816326530614,19.8,80.65306122448979,2.5448979591836736,18.8,1012.7428571428571,7887.19,6606.949375,75.94583333333334
QLD1,2019-03-19,33.7,25.87708333333333,19.1,67.5625,3.9458333333333333,18.8,1010.9812499999999,8373.88,6718.019166666666,93.916875
QLD1,2019-03-20,31.8,26.306250000000002,21.6,71.60416666666667,5.4875,0.0,1011.1354166666666,8367.25,6951.779374999999,89.281875
QLD1,2019-03-21,32.1,26.583333333333332,23.6,71.02083333333333,5.270833333333333,0.0,1013.5770833333332,8413.48,7015.109791666667,107.06666666666666
QLD1,2019-03-22,29.9,26.118750000000002,22.9,74.27083333333333,4.408333333333333,0.0,1015.3708333333334,8152.38,7017.189375000001,98.00395833333333
QLD1,2019-03-23,33.7,27.245833333333334,23.6,71.77083333333333,3.85,0.0,1014.6041666666666,8399.38,6797.8358333333335,86.65895833333333
QLD1,2019-03-24,33.5,27.572916666666668,22.2,70.16666666666667,4.504166666666666,0.0,1013.7395833333334,8838.24,6900.540416666667,93.68104166666666
QLD1,2019-03-25,32.3,26.993750000000002,22.7,71.83333333333333,5.358333333333333,0.0,1013.96875,8904.74,7296.828750000001,84.42937500000001
QLD1,2019-03-26,31.2,27.43541666666667,24.6,67.875,4.079166666666667,0.0,1014.6625,8684.17,7285.218333333333,86.14999999999999
QLD1,2019-03-27,25.5,22.075,19.7,84.8125,4.677083333333333,16.6,1017.8375,7611.1,6866.658333333333,83.68041666666666
QLD1,2019-03-28,25.1,22.162499999999998,19.4,78.0,5.795833333333333,18.0,1016.4770833333333,7666.73,6495.655833333333,75.12270833333334
QLD1,2019-03-29,28.8,24.493750000000002,19.9,71.75,6.116666666666667,1.2,1013.4583333333334,7619.16,6557.20375,72.51166666666667
QLD1,2019-03-30,27.7,24.375,20.6,82.75,4.4750000000000005,6.6,1008.6479166666667,7161.51,6370.682916666668,80.64645833333334
QLD1,2019-03-31,27.4,20.741666666666667,15.4,50.791666666666664,4.879166666666667,4.6,1014.9,6997.68,5601.540625000001,57.079375
QLD1,2019-04-01,26.2,20.885416666666668,16.0,55.645833333333336,5.954166666666667,0.0,1019.6333333333333,7457.93,6064.4435416666665,83.10770833333333
QLD1,2019-04-02,26.6,21.277083333333334,17.6,72.125,6.420833333333333,3.4,1021.2208333333333,7413.04,6184.901666666668,78.2675
QLD1,2019-04-03,26.0,21.287499999999998,18.8,79.16666666666667,6.058333333333334,5.8,1023.0208333333334,7400.86,6249.859583333334,71.09229166666667
QLD1,2019-04-04,27.4,22.389583333333334,18.7,65.04166666666667,7.8500000000000005,6.2,1024.3854166666667,7522.82,6217.530624999999,73.39125
QLD1,2019-04-05,27.1,22.139583333333334,17.8,63.541666666666664,6.579166666666667,1.0,1023.9854166666668,7220.48,6107.088958333334,70.60020833333333
QLD1,2019-04-06,27.4,22.26875,19.0,68.97916666666667,3.654166666666667,0.0,1022.1437500000001,6861.72,5758.916458333333,72.68770833333333
QLD1,2019-04-07,28.3,22.854166666666668,18.7,70.27083333333333,3.7125,0.0,1020.5104166666666,7064.43,5708.477708333333,66.79645833333333
QLD1,2019-04-08,28.9,23.114583333333332,18.5,70.58333333333333,3.3208333333333333,0.0,1019.4854166666668,7578.82,6204.377708333333,91.924375
QLD1,2019-04-09,28.7,23.818749999999998,19.1,67.66666666666667,4.5874999999999995,0.0,1017.2208333333333,7654.69,6328.137708333333,80.75770833333333
QLD1,2019-04-10,26.9,22.754166666666666,18.8,68.625,6.933333333333334,0.0,1017.6645833333333,7416.94,6267.450833333333,67.14895833333334
QLD1,2019-04-11,25.6,21.75208333333333,18.7,64.95833333333333,7.104166666666667,0.0,1021.4416666666666,7347.7,6181.963333333333,66.91770833333334
QLD1,2019-04-12,24.6,19.864583333333332,16.6,75.04166666666667,5.145833333333333,3.0,1022.0083333333333,7167.04,6141.172083333334,83.21479166666667
QLD1,2019-04-13,25.8,20.785416666666666,16.4,69.9375,5.7875000000000005,3.2,1021.6104166666668,6841.37,5736.167916666666,64.28729166666666
QLD1,2019-04-14,26.0,21.222916666666666,16.6,63.958333333333336,5.270833333333333,0.0,1020.2416666666667,6939.39,5664.77375,65.21479166666667
QLD1,2019-04-15,25.4,20.941666666666666,17.3,68.25,4.070833333333334,0.0,1019.4583333333334,7301.99,6120.40375,81.79520833333333
QLD1,2019-04-16,25.6,20.797916666666666,16.8,70.1875,4.458333333333333,0.8,1020.31875,7285.04,6094.265625,78.95958333333333
QLD1,2019-04-17,26.5,21.483333333333334,17.4,70.125,5.495833333333334,0.8,1020.9145833333333,7270.15,6140.996041666666,77.066875
QLD1,2019-04-18,27.5,22.27916666666667,17.9,68.20833333333333,5.666666666666667,0.2,1021.9145833333333,7210.71,6129.631666666667,69.625
QLD1,2019-04-19,26.6,21.708333333333332,18.9,81.45833333333333,6.116666666666667,9.6,1022.225,6792.56,5716.924791666667,56.79229166666667
QLD1,2019-04-20,25.5,21.354166666666668,19.5,89.16666666666667,4.904166666666667,11.0,1021.4145833333333,6876.13,5783.3514583333335,56.28520833333334
QLD1,2019-04-21,25.8,21.89375,19.2,79.64583333333333,5.925000000000001,11.0,1021.1229166666667,6763.44,5685.412708333333,52.51895833333333
QLD1,2019-04-22,25.3,21.3875,18.0,81.77083333333333,5.7749999999999995,3.2,1021.0208333333334,7136.04,5855.7375,57.778333333333336
QLD1,2019-04-23,24.8,21.179166666666667,18.4,80.45833333333333,4.220833333333333,3.4,1022.5520833333334,7387.14,6305.320833333334,68.669375
QLD1,2019-04-24,26.0,21.727083333333336,17.6,72.08333333333333,5.2875000000000005,0.0,1021.5541666666667,7260.03,6222.62125,61.11291666666667
QLD1,2019-04-25,26.3,21.77916666666667,19.1,72.8125,3.6,0.0,1019.59375,6927.4,5703.398958333334,53.948125000000005
QLD1,2019-04-26,26.5,21.99791666666667,18.9,73.77083333333333,2.558333333333333,0.0,1017.0666666666666,7140.9,6128.61375,53.11666666666667
QLD1,2019-04-27,27.3,22.077083333333334,17.3,72.04166666666667,5.504166666666666,0.0,1018.4229166666668,6993.65,5772.502708333333,57.024791666666665
QLD1,2019-04-28,27.2,22.058333333333334,17.8,70.29166666666667,3.033333333333333,0.0,1020.5791666666668,7115.56,5684.2439583333335,58.06666666666666
QLD1,2019-04-29,24.9,20.58125,17.3,71.66666666666667,5.233333333333333,0.0,1021.8520833333333,7390.87,6185.183958333334,66.14666666666666
QLD1,2019-04-30,24.0,19.9125,17.3,78.47916666666667,5.195833333333334,1.0,1021.3520833333333,7411.88,6296.277708333334,74.954375
QLD1,2019-05-01,26.6,21.99791666666667,19.3,74.97916666666667,4.108333333333333,2.2,1022.0770833333332,7496.26,6319.160833333334,74.13833333333334
QLD1,2019-05-02,25.3,21.464583333333334,18.2,77.27083333333333,4.4750000000000005,1.2,1024.1937500000001,7530.67,6325.965833333333,79.44958333333334
QLD1,2019-05-03,25.3,21.7,18.4,79.3125,3.0541666666666667,0.6,1021.5145833333332,7344.86,6366.219166666667,75.90875
QLD1,2019-05-04,23.9,20.95625,17.7,81.125,3.1999999999999997,5.2,1015.5166666666668,6832.07,6048.900833333333,74.81
QLD1,2019-05-05,24.3,18.58125,14.1,56.833333333333336,3.954166666666667,5.2,1014.5729166666666,6662.14,5479.982916666667,65.33708333333333
QLD1,2019-05-06,24.7,17.777083333333334,12.9,59.375,3.0541666666666667,0.0,1016.0500000000001,6872.32,5437.1935416666665,58.57020833333333
QLD1,2019-05-07,25.8,19.177083333333332,12.8,63.3125,3.9875000000000003,0.0,1017.13125,7170.33,5869.675208333333,65.42625
QLD1,2019-05-08,27.3,20.51875,13.2,63.333333333333336,4.1375,0.0,1016.2645833333332,7231.07,6002.240000000001,76.79770833333333
QLD1,2019-05-09,26.4,18.995833333333334,12.1,58.958333333333336,2.9958333333333336,0.0,1018.0895833333334,7254.07,6012.047083333334,87.96083333333333
QLD1,2019-05-10,26.6,20.466666666666665,15.3,70.0,5.7437499999999995,1.2,1017.0666666666666,7304.21,6226.2175,80.28854166666666
QLD1,2019-05-11,22.8,17.772916666666667,13.3,37.5,10.012500000000001,1.2,1019.84375,6778.09,5627.693749999999,60.134166666666665
QLD1,2019-05-12,24.2,17.95,11.1,55.625,4.1499999999999995,0.0,1023.8541666666666,6829.83,5611.934375,65.67520833333333
QLD1,2019-05-13,24.4,19.76875,16.4,71.45833333333333,4.5,0.0,1025.5166666666667,7378.69,6167.455416666667,72.82145833333333
QLD1,2019-05-14,23.9,19.933333333333334,16.7,73.54166666666667,4.3999999999999995,0.2,1025.4083333333333,7339.51,6176.644166666666,80.28458333333333
QLD1,2019-05-15,24.5,20.339583333333334,16.3,69.54166666666667,5.970833333333334,3.4,1025.5458333333333,7365.73,6177.73875,87.17083333333333
QLD1,2019-05-16,24.8,20.3625,16.7,70.97916666666667,5.204166666666667,1.0,1024.6312500000001,7358.26,6123.495416666666,79.44145833333333
QLD1,2019-05-17,23.6,18.745833333333334,16.7,83.77083333333333,3.4625,10.0,1025.5395833333334,7173.24,6150.843333333333,77.94166666666666
QLD1,2019-05-18,23.7,19.133333333333333,15.5,72.9375,4.054166666666666,1.6,1026.7541666666666,6811.46,5783.153125,66.38645833333334
QLD1,2019-05-19,24.7,19.245833333333334,15.9,70.95833333333333,4.991666666666666,0.0,1026.8291666666667,7022.2,5736.925,56.95520833333333
QLD1,2019-05-20,22.4,18.85625,16.1,79.6875,3.9000000000000004,0.0,1026.0145833333333,7439.66,6214.731458333333,68.99062500000001
QLD1,2019-05-21,24.5,19.270833333333332,14.8,75.29166666666667,3.2458333333333336,0.0,1025.4979166666667,7396.1,6127.634999999999,66.51333333333334
QLD1,2019-05-22,23.1,18.40625,14.6,76.95833333333333,3.2083333333333335,0.0,1026.4833333333333,7328.79,6129.245416666666,79.69020833333333
QLD1,2019-05-23,24.0,18.335416666666667,14.2,77.27083333333333,3.4291666666666667,0.0,1025.1479166666666,7285.57,6098.998541666667,73.09145833333334
QLD1,2019-05-24,24.3,17.983333333333334,14.1,76.875,2.8958333333333335,0.0,1022.8562499999999,7110.27,6033.182083333333,72.83166666666666
QLD1,2019-05-25,24.6,18.587500000000002,13.8,77.29166666666667,2.6875,0.0,1020.56875,6772.85,5714.358333333334,65.21541666666667
QLD1,2019-05-26,26.2,19.558333333333334,14.9,77.25,2.2666666666666666,0.0,1017.1979166666666,6991.65,5661.272916666666,62.49270833333333
QLD1,2019-05-27,27.2,19.804166666666667,12.8,55.979166666666664,5.5125,0.0,1014.4166666666666,7339.85,6066.947916666667,72.98916666666666
QLD1,2019-05-28,22.4,16.854166666666668,11.2,37.604166666666664,5.979166666666667,0.0,1016.15625,7445.77,6045.13,70.38520833333332
QLD1,2019-05-29,22.7,16.364583333333332,7.9,38.270833333333336,6.054166666666667,0.0,1014.6979166666666,7471.99,6116.215833333333,73.49666666666667
QLD1,2019-05-30,23.0,15.947916666666666,8.2,43.5625,5.2,0.0,1017.5020833333333,7490.3,6207.089583333333,79.39874999999999
QLD1,2019-05-31,20.4,13.345833333333333,8.3,35.854166666666664,3.4125,0.0,1022.03125,7586.47,6345.087916666667,85.80083333333333
QLD1,2019-06-01,22.1,15.591666666666667,7.8,54.083333333333336,2.829166666666667,0.0,1023.5791666666668,7017.17,6002.783125000001,99.930625
QLD1,2019-06-02,22.0,18.029166666666665,15.0,71.9375,3.8625000000000003,0.4,1022.5187500000001,7126.94,5890.395625,96.50208333333335
QLD1,2019-06-03,21.6,17.539583333333333,14.1,68.0,7.425,4.0,1016.6062499999999,7534.67,6156.466041666667,107.16145833333333
QLD1,2019-06-04,16.4,13.11875,10.1,52.020833333333336,9.635416666666666,0.0,1014.5041666666666,8074.82,6388.196458333333,159.30541666666667
QLD1,2019-06-05,22.0,15.697916666666666,11.0,55.333333333333336,3.6374999999999997,0.0,1020.1541666666667,7694.39,6372.82125,139.12
QLD1,2019-06-06,21.7,15.783333333333333,11.2,62.791666666666664,3.625,0.0,1027.4229166666667,7647.62,6348.892708333333,135.66270833333334
QLD1,2019-06-07,21.7,16.220833333333335,10.9,68.375,5.533333333333334,0.2,1030.5291666666667,7488.69,6394.742708333334,123.8075
QLD1,2019-06-08,18.0,15.708333333333334,13.7,85.22916666666667,2.2958333333333334,3.8,1028.4583333333333,7330.14,6262.861250000001,107.921875
QLD1,2019-06-09,23.9,17.5125,13.7,79.33333333333333,2.6333333333333333,3.8,1023.2104166666667,7194.61,5815.178958333334,66.88270833333333
QLD1,2019-06-10,24.0,17.804166666666667,13.5,78.375,2.3125,0.2,1021.80625,7527.12,6136.757291666666,67.81916666666667
QLD1,2019-06-11,25.1,18.08125,13.3,74.16666666666667,3.3666666666666667,0.0,1022.8375,7381.36,6066.808333333333,72.595
QLD1,2019-06-12,24.4,17.48125,12.6,76.35416666666667,2.575,0.0,1023.275,7371.02,6120.797708333333,76.69500000000001
QLD1,2019-06-13,24.9,18.39375,13.9,79.4375,2.2875,0.0,1019.65625,7331.94,6102.161041666666,67.166875
QLD1,2019-06-14,27.2,19.131249999999998,13.4,74.22916666666667,1.8625,0.0,1017.6666666666666,7149.24,6036.731041666667,71.66833333333334
QLD1,2019-06-15,25.4,19.254166666666666,15.3,78.72916666666667,2.0875,0.0,1017.8291666666668,6890.72,5783.177500000001,81.29291666666667
QLD1,2019-06-16,23.4,17.789583333333333,15.6,88.52083333333333,1.9958333333333333,20.4,1017.7687500000001,7039.92,5828.371458333334,87.97270833333333
QLD1,2019-06-17,22.5,17.131249999999998,12.7,59.791666666666664,4.608333333333333,20.6,1016.3229166666666,7522.36,6055.442916666667,87.82125
QLD1,2019-06-18,23.1,15.010416666666666,9.6,60.541666666666664,3.191666666666667,0.0,1017.0541666666667,7642.45,6194.480416666666,76.44541666666667
QLD1,2019-06-19,23.5,16.258333333333333,10.7,65.25,3.504166666666667,0.0,1018.1437500000001,7496.44,6155.740208333334,73.9425
QLD1,2019-06-20,20.3,16.73125,12.9,69.5625,3.0,0.0,1020.3583333333332,7589.04,6304.272083333333,85.97041666666667
QLD1,2019-06-21,22.8,17.697916666666668,12.2,48.833333333333336,5.195833333333334,0.0,1018.6999999999999,7223.19,6058.555208333334,81.36604166666667
QLD1,2019-06-22,21.0,14.314583333333333,9.9,48.770833333333336,4.25,0.0,1021.0854166666667,7197.89,5806.572291666666,61.79541666666666
QLD1,2019-06-23,21.1,13.933333333333332,8.5,64.47916666666667,4.033333333333333,0.0,1021.2104166666667,7361.92,5882.789375,73.12770833333333
QLD1,2019-06-24,20.3,14.633333333333333,11.0,65.54166666666667,5.533333333333334,0.0,1023.1354166666666,7907.56,6247.101875,77.64354166666666
QLD1,2019-06-25,20.0,15.525,12.3,82.9375,6.466666666666666,0.0,1025.7250000000001,7828.13,6423.408958333333,80.176875
QLD1,2019-06-26,17.5,15.86875,14.0,86.83333333333333,4.075,3.6,1027.7166666666667,7838.94,6509.307291666667,70.38625
QLD1,2019-06-27,22.4,16.991666666666667,13.3,80.47916666666667,4.825,4.8,1028.9416666666666,7511.64,6159.194791666666,62.39333333333334
QLD1,2019-06-28,22.6,17.045833333333334,13.9,78.125,4.891666666666667,3.8,1028.3979166666666,7212.56,6074.020625,58.41979166666667
QLD1,2019-06-29,23.2,17.125,13.6,81.22916666666667,3.908333333333333,1.2,1024.2541666666666,6862.28,5708.953125,51.46333333333333
QLD1,2019-06-30,24.2,17.297916666666666,12.6,79.0,2.25,0.6,1021.0770833333332,6905.63,5543.512708333333,48.0725
QLD1,2019-07-01,22.8,17.702083333333334,13.9,77.875,3.641666666666667,0.2,1020.9645833333334,7353.24,5968.3875,68.14729166666667
QLD1,2019-07-02,22.5,17.202083333333334,13.7,76.85416666666667,2.370833333333333,0.2,1019.9291666666667,7209.22,5992.6797916666665,71.63958333333333
QLD1,2019-07-03,22.7,17.477083333333333,12.9,72.22916666666667,5.404166666666666,0.0,1022.5270833333334,7191.09,5983.178541666667,68.60666666666667
QLD1,2019-07-04,23.3,18.1875,14.6,70.77083333333333,6.433333333333334,0.8,1026.0770833333333,7199.01,6005.989791666667,66.18520833333334
QLD1,2019-07-05,21.5,18.185416666666665,15.6,72.79166666666667,8.241666666666667,4.2,1027.6187499999999,7231.74,6078.844791666666,65.83208333333333
QLD1,2019-07-06,20.9,16.881249999999998,14.3,84.29166666666667,4.654166666666667,4.4,1029.1166666666666,6991.5,5844.197291666666,59.17250000000001
QLD1,2019-07-07,20.4,17.047916666666666,14.7,82.52083333333333,3.9583333333333335,4.6,1028.8062499999999,6990.9,5713.838958333334,58.043749999999996
QLD1,2019-07-08,20.0,16.560416666666665,14.6,81.79166666666667,2.370833333333333,0.8,1024.8,7438.31,6151.325416666667,72.83270833333333
QLD1,2019-07-09,23.7,16.877083333333335,12.7,77.52083333333333,1.9375,0.8,1019.8770833333333,7228.11,5994.919375,78.55187500000001
